,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8
0,ca-GrQc.txt.gr,5,1,3,4,3,2,3,5,0.001911,0.000279,0.000173,0.000231,0.000273,0.00022,0.000168,0.000518,1.0,6.849462365591398,8.272727272727272,6.999999999999999,8.686363636363636,11.375,11.046242774566473,3.689189189189189
1,ca-HepTh.txt.gr,5,1,3,4,3,2,3,4,0.00096,0.00032,0.000155,0.000229,0.000287,0.000196,0.000189,0.000401,1.0,2.9999999999999996,4.192139737991266,3.344947735191638,4.8979591836734695,5.079365079365079,6.193548387096775,2.3940149625935163
2,facebook_combined.txt,4,1,5,5,3,2,4,3,0.000704,0.000269,0.000237,0.000391,0.000402,0.000355,0.000371,0.000317,1.0,2.6171003717472123,1.8005115089514065,1.7512437810945274,1.9830985915492958,1.897574123989218,2.970464135021097,2.220820189274448
3,wiki,4,1,3,3,3,2,3,4,0.000856,0.000327,0.000207,0.000242,0.000314,0.000249,0.000206,0.001457,1.0,2.6177370030581044,3.537190082644628,2.7261146496815285,3.437751004016065,4.155339805825243,4.135265700483092,0.5875085792724777
4,as-caida20071105.txt.gr,4,1,3,3,3,2,3,4,0.001341,0.000511,0.000203,0.000251,0.000344,0.000287,0.000235,0.00064,1.0,2.62426614481409,5.342629482071714,3.898255813953488,4.672473867595819,5.706382978723405,6.605911330049261,2.0953124999999995
5,ca-CondMat.txt.gr,5,1,3,3,3,2,3,4,0.00198,0.000589,0.000262,0.00028,0.00042,0.000359,0.000256,0.000754,1.0,3.361629881154499,7.071428571428572,4.7142857142857135,5.515320334261839,7.734375,7.557251908396946,2.6259946949602124
6,ca-HepPh.txt.gr,5,1,3,3,3,2,3,4,0.001429,0.00056,0.000304,0.000364,0.000517,0.000442,0.000317,0.00076,1.0,2.5517857142857143,3.9258241758241756,2.7640232108317213,3.2330316742081444,4.50788643533123,4.700657894736842,1.8802631578947366
7,email-Enron.gr,4,1,3,3,2,1,3,4,0.002159,0.000684,0.000313,0.000378,0.000457,0.000363,0.00034,0.001002,1.0,3.1564327485380113,5.711640211640211,4.724288840262583,5.9476584022038566,6.35,6.897763578274759,2.154690618762475
8,ca-AstroPh.txt.gr,4,1,3,3,2,1,3,4,0.001653,0.000528,0.000302,0.000337,0.00042,0.000315,0.000324,0.000935,1.0,3.130681818181818,4.905044510385757,3.935714285714285,5.247619047619048,5.101851851851851,5.473509933774833,1.7679144385026737
9,loc-brightkite_edges.txt,4,1,3,3,3,2,3,4,0.003219,0.000956,0.000424,0.000503,0.000828,0.000674,0.000464,0.00148,1.0,3.3671548117154813,6.399602385685885,3.88768115942029,4.775964391691395,6.937499999999999,7.591981132075472,2.1750000000000003
10,soc-Epinions1.txt.gr,4,1,3,3,3,2,3,4,0.004339,0.001447,0.00063,0.000689,0.001094,0.000914,0.000675,0.001871,1.0,2.9986178299930892,6.297532656023222,3.9661791590493607,4.747264770240701,6.428148148148147,6.887301587301587,2.319080705505077
11,com-dblp.ungraph.txt.gr,5,1,5,5,3,2,4,5,0.011492,0.00814,0.002536,0.001994,0.002741,0.00218,0.002423,0.005615,1.0,1.4117936117936118,5.763289869608826,4.192630426851514,5.271559633027523,4.742880726372267,4.531545741324922,2.0466607301869995
12,com-youtube.ungraph.txt.gr,5,1,5,6,3,2,4,5,0.043905,0.026553,0.012252,0.012362,0.012614,0.010387,0.01133,0.018377,0.9999999999999999,1.6534854818664557,3.551609771881573,3.4806564135087994,4.226918263213632,3.875110326566637,3.583496571988247,2.3891277139903138
13,amazon0601.txt.pr,5,1,4,4,3,2,4,5,0.041812,0.008219,0.004737,0.003912,0.00724,0.005792,0.005911,0.012272,1.0,5.08723689013262,10.688139059304705,5.775138121546962,7.218922651933701,7.073591608864829,8.826683554992611,3.407105606258149
14,soc-LiveJournal1.txt,4,1,4,5,3,3,3,4,0.907973,0.208038,0.392404,0.272078,0.329637,0.33267,0.344882,0.489674,0.9999999999999999,4.364457454888049,3.337179044244665,2.754463242900524,2.7293504073105477,2.6327062589523376,2.3138729472686315,1.8542397595134725
15,higgs-social_network.edgelist,4,1,4,4,3,2,4,4,0.142916,0.030207,0.045506,0.047478,0.067078,0.053875,0.059554,0.071317,1.0,4.731221240109908,3.0101520704326212,2.1305942335788184,2.6527331786542923,2.399771635826309,3.140596844372171,2.0039541764235733
16,com-orkut.ungraph.txt.gr,4,1,2,3,3,3,2,3,1.15809,0.26098,0.331086,0.318951,0.580382,0.5881,0.317851,0.496004,1.0,4.437466472526631,3.63093390520801,1.9953926896423393,1.9692059173609935,3.6434996271838065,3.4978525217013106,2.3348400416125674
17,road_usa.mtx,14,1,4,2355,5,3,3,14,1.88635,0.19687,0.137536,24.0245,0.1545,0.119774,0.117869,0.436527,1.0,9.581703662315235,0.07851776311681825,12.20938511326861,15.749244410306076,16.003783861744818,13.715318171242439,4.321267642093158
18,kmer_A2a.mtx,11,1,6,235,6,3,3,11,24.6905,2.14549,3.08452,66.3097,2.9289,1.96182,1.86312,7.44024,1.0,11.508093722180014,0.37235125479379333,8.429956639011232,12.585507335025639,13.252232813774743,8.004649021565754,3.318508542735181
19,kmer_V1r.mtx,10,1,6,168,6,4,3,10,19.8392,2.77633,2.58065,31.4797,2.47461,2.25062,1.58899,6.34246,1.0,7.145836409936859,0.6302220160929106,8.017101684709914,8.814993201873262,12.485415263783915,7.687675585608278,3.1279976539071592
20,uk-2002.mtx,7,1,4,16,4,3,5,7,2.64811,0.402233,0.508675,1.19984,0.558114,0.471258,0.566026,0.893412,1.0,6.5835224857234484,2.207052607014268,4.744747488864283,5.619236172118033,4.678424666004742,5.205897675332973,2.9640412262203775
21,delaunay_n10.mtx,5,1,5,6,3,2,4,5,0.000441,0.000112,0.00013,0.000143,0.000135,0.000104,0.00011,0.000155,1.0,3.9375,3.0839160839160837,3.266666666666666,4.240384615384615,4.009090909090909,3.3923076923076927,2.8451612903225807
22,delaunay_n11.mtx,6,1,5,6,3,2,4,6,0.000572,0.000114,0.000108,0.00011,0.000102,8.2e-05,0.000104,0.000154,1.0,5.017543859649122,5.2,5.6078431372549025,6.975609756097561,5.5,5.296296296296297,3.714285714285715
23,delaunay_n12.mtx,7,1,5,10,3,2,5,7,0.000776,0.000157,0.000136,0.00019,0.000123,0.000104,0.000205,0.000238,1.0,4.942675159235669,4.084210526315789,6.308943089430893,7.461538461538462,3.7853658536585364,5.705882352941177,3.260504201680672
24,delaunay_n13.mtx,8,1,7,9,3,2,5,8,0.001186,0.000188,0.000217,0.000247,0.000167,0.000121,0.00019,0.000361,1.0,6.308510638297873,4.801619433198381,7.1017964071856285,9.801652892561982,6.242105263157894,5.465437788018433,3.285318559556787
25,delaunay_n14.mtx,8,1,7,10,3,2,5,8,0.001642,0.000284,0.000302,0.00034,0.000206,0.000184,0.000274,0.000586,1.0,5.78169014084507,4.829411764705882,7.970873786407767,8.92391304347826,5.992700729927008,5.437086092715231,2.8020477815699656
26,delaunay_n15.mtx,8,1,7,9,3,2,4,8,0.002684,0.000486,0.000462,0.000483,0.000303,0.000242,0.000346,0.000967,1.0,5.522633744855968,5.5569358178053845,8.858085808580858,11.090909090909092,7.757225433526012,5.809523809523809,2.775594622543951
27,delaunay_n16.mtx,8,1,5,10,3,2,4,8,0.004503,0.000838,0.000656,0.000878,0.000569,0.000454,0.000582,0.001743,1.0,5.373508353221957,5.128701594533029,7.9138840070298775,9.918502202643174,7.737113402061856,6.864329268292683,2.583476764199656
