20,uk-2002.mtx,7,1,4,16,4,3,5,7,2.41863,0.369062,0.424137,0.998169,0.472535,0.390155,0.498591,0.787993,1.0,6.553451723558643,5.702473493234497,2.4230666350087007,5.11841450897817,6.199151619228255,4.850929920516014,3.0693546770085516
21,delaunay_n10.mtx,5,1,5,6,3,2,4,5,0.000439,0.000109,0.000124,0.000138,0.000128,9.8e-05,0.00012,0.000139,1.0,4.027522935779816,3.540322580645161,3.181159420289855,3.4296875,4.479591836734694,3.6583333333333337,3.1582733812949644
22,delaunay_n11.mtx,6,1,5,6,3,2,4,6,0.000567,0.000109,0.000125,0.000141,0.000126,9.2e-05,0.000112,0.000165,1.0,5.20183486238532,4.5360000000000005,4.0212765957446805,4.5,6.163043478260869,5.062500000000001,3.4363636363636365
23,delaunay_n12.mtx,7,1,5,10,3,2,5,7,0.000806,0.000172,0.000152,0.000227,0.000158,0.000113,0.000162,0.000246,0.9999999999999999,4.686046511627906,5.302631578947368,3.550660792951542,5.101265822784811,7.132743362831858,4.975308641975308,3.276422764227642
24,delaunay_n13.mtx,8,1,7,10,3,2,5,8,0.001294,0.000202,0.000231,0.000272,0.000161,0.000139,0.00022,0.000385,1.0,6.405940594059406,5.6017316017316015,4.757352941176471,8.037267080745341,9.309352517985612,5.881818181818181,3.3610389610389615
25,delaunay_n14.mtx,8,1,5,10,3,2,5,8,0.001595,0.000287,0.000267,0.000359,0.000223,0.000187,0.00026,0.000571,0.9999999999999999,5.557491289198607,5.973782771535581,4.442896935933148,7.1524663677130045,8.529411764705884,6.134615384615386,2.7933450087565674
26,delaunay_n15.mtx,8,1,5,9,3,2,4,8,0.002507,0.000462,0.000376,0.0005,0.00029,0.000277,0.000348,0.000945,1.0,5.426406926406926,6.667553191489363,5.014,8.644827586206898,9.050541516245488,7.204022988505748,2.652910052910053
27,delaunay_n16.mtx,8,1,5,10,3,2,5,8,0.004652,0.000876,0.000621,0.000859,0.00054,0.000443,0.000658,0.001751,1.0,5.310502283105023,7.491143317230274,5.415599534342259,8.614814814814814,10.501128668171559,7.069908814589666,2.6567675613934894
28,delaunay_n17.mtx,9,1,5,11,3,2,5,9,0.008284,0.001228,0.001062,0.001558,0.000851,0.000851,0.001275,0.003387,1.0,6.745928338762215,7.800376647834274,5.317073170731708,9.73443008225617,9.73443008225617,6.497254901960783,2.445822261588426
29,delaunay_n18.mtx,9,1,5,12,3,2,4,9,0.010757,0.00245,0.002161,0.002892,0.001735,0.001545,0.001953,0.004226,1.0,4.390612244897959,4.977788061082832,3.7195712309820195,6.199999999999999,6.962459546925566,5.507936507936507,2.5454330336015145
30,delaunay_n19.mtx,10,1,5,12,3,2,5,10,0.025054,0.003442,0.003947,0.004933,0.002908,0.002608,0.003856,0.007674,0.9999999999999999,7.2789076118535725,6.347605776539144,5.078856679505372,8.61554332874828,9.60659509202454,6.49740663900415,3.264790200677613
31,delaunay_n20.mtx,10,1,5,13,3,2,5,10,0.05553,0.00864,0.009498,0.012633,0.006193,0.00551,0.007493,0.01587,1.0,6.427083333333333,5.846493998736577,4.395630491569698,8.966575165509449,10.078039927404719,7.410916855732017,3.4990548204158793
32,delaunay_n21.mtx,11,1,5,14,3,2,5,11,0.130338,0.014191,0.015881,0.027251,0.012158,0.01061,0.016291,0.035711,1.0,9.184553590303715,8.207165795604812,4.7828703533815276,10.720348741569339,12.284448633364752,8.00061383586029,3.6497997815799055
33,delaunay_n22.mtx,11,1,7,13,3,2,5,11,0.385465,0.033228,0.046205,0.056005,0.03173,0.025883,0.037819,0.087896,1.0,11.600607921030456,8.342495400930636,6.882689045620927,12.148282382603215,14.892593594251053,10.19236362674846,4.385466915445527
34,delaunay_n23.mtx,12,1,4,12,3,3,4,12,0.919478,0.065764,0.06446,0.098833,0.052136,0.057077,0.06264,0.184744,1.0,13.981479228757374,14.26431895749302,9.303350095615837,17.63614393125671,16.109431119365066,14.678767560664111,4.977038496514096
35,delaunay_n24.mtx,12,1,4,13,3,3,5,12,1.79833,0.142013,0.132933,0.225079,0.11462,0.124283,0.159498,0.376059,1.0,12.663136473421448,13.528093099531343,7.989772479884841,15.689495725004361,14.469637842665529,11.274937616772624,4.782042179551613
