23,delaunay_n13,7.0,1.0,5.0,9.0,3.0,2.0,9.0,12.0,12.0,0.001615,0.000292,0.000344,0.000362,0.000259,0.0002,0.000944,0.001093,0.001388,1.0,1.7803738317757007,1.2546652030735455
24,delaunay_n14,7.0,1.0,5.0,11.0,3.0,2.0,9.0,13.0,13.0,0.011696,0.000653,0.000415,0.000523,0.000319,0.000262,0.001325,0.001573,0.001989,1.0,1.7108050847457625,1.1635446685878963
25,delaunay_n15,7.0,1.0,5.0,10.0,3.0,2.0,10.0,13.0,13.0,0.002876,0.000968,0.000568,0.000703,0.000451,0.000372,0.002421,0.002525,0.00326,1.0,8.827169811320754,5.880341880341881
26,delaunay_n16,7.0,1.0,5.0,14.0,3.0,2.0,10.0,14.0,14.0,0.006547,0.001592,0.000902,0.001324,0.000712,0.000602,0.003223,0.003379,0.006466,1.0,1.1879388682362662,0.8822085889570552
27,delaunay_n17,8.0,1.0,5.0,10.0,3.0,2.0,11.0,14.0,14.0,0.008574,0.002876,0.001495,0.00172,0.002788,0.000934,0.006042,0.005644,0.009712,1.0,2.031337263419174,1.0125270646458397
28,delaunay_n18,8.0,1.0,5.0,12.0,3.0,2.0,11.0,15.0,15.0,0.011844,0.005643,0.002744,0.003623,0.00214,0.003164,0.009062,0.011913,0.014956,1.0,1.4190665342601787,0.8828253706754531
29,delaunay_n19,9.0,1.0,5.0,13.0,3.0,2.0,11.0,15.0,15.0,0.023003,0.008505,0.004196,0.006213,0.003159,0.002753,0.028746,0.032745,0.034456,1.0,1.3069962480688588,0.7919229740572346
30,delaunay_n20,9.0,1.0,5.0,13.0,3.0,2.0,12.0,16.0,16.0,0.055149,0.017576,0.010343,0.015187,0.006986,0.006059,0.055158,0.065481,0.073139,0.9999999999999999,0.8002156821818687,0.6676050615277456
31,delaunay_n21,9.0,1.0,5.0,13.0,3.0,2.0,13.0,17.0,17.0,0.107394,0.028894,0.018949,0.032817,0.015749,0.01221,0.114635,0.125526,0.139053,1.0,0.9998368323724572,0.7540299976756587
32,delaunay_n22,9.0,1.0,5.0,14.0,3.0,2.0,13.0,17.0,17.0,0.281408,0.060763,0.043933,0.080762,0.032283,0.027606,0.287057,0.361898,0.362907,1.0,0.9368343001701052,0.7723242216996397
33,delaunay_n23,10.0,1.0,5.0,13.0,3.0,3.0,13.0,18.0,18.0,0.597289,0.12917,0.083966,0.148491,0.06537,0.064084,0.448255,0.569,0.62468,1.0,0.9803209815472188,0.7754273133337191
34,delaunay_n24,10.0,1.0,5.0,17.0,3.0,3.0,14.0,18.0,18.0,1.37092,0.266582,0.21977,0.515418,0.163948,0.16618,1.08672,1.22006,1.30658,1.0,1.3324759344569497,0.9561519497982967
35,,,,,,,,,,,,,,,,,,,,1.0,1.2615209069493523,1.049243062039829
