,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6
0,ca-GrQc.txt.gr,5,3,3,5,3,3,1,2,0.001979,0.000301,0.000176,0.000388,0.000178,0.000283,0.000269,0.00019,11.244318181818182,1.0,7.356877323420075,11.117977528089886,6.992932862190813,5.100515463917525
1,ca-HepTh.txt.gr,5,3,4,4,3,3,1,2,0.000968,0.00032,0.000227,0.000379,0.000168,0.000309,0.000391,0.000177,4.26431718061674,1.0,2.475703324808184,5.761904761904762,3.1326860841423954,2.554089709762533
2,facebook_combined.txt,4,3,5,3,5,3,1,4,0.000662,0.000402,0.000282,0.000339,0.000434,0.000319,0.000292,0.000318,2.347517730496454,1.0,2.267123287671233,1.5253456221198158,2.0752351097178683,1.9528023598820061
3,wiki,4,3,3,4,3,3,1,2,0.000869,0.000415,0.00022,0.000458,0.000261,0.000298,0.000326,0.000234,3.9499999999999997,1.0,2.665644171779141,3.3295019157088124,2.9161073825503356,1.8973799126637556
4,as-caida20071105.txt.gr,4,3,3,4,3,3,1,2,0.001314,0.000386,0.000238,0.000663,0.000218,0.000355,0.000545,0.000231,5.5210084033613445,1.0,2.4110091743119266,6.027522935779817,3.7014084507042257,1.981900452488688
5,ca-CondMat.txt.gr,5,3,3,4,3,3,1,2,0.001925,0.000473,0.000268,0.000779,0.000272,0.000425,0.000609,0.000288,7.182835820895522,0.9999999999999999,3.160919540229885,7.077205882352941,4.529411764705882,2.4711168164313224
6,ca-HepPh.txt.gr,5,3,3,4,3,3,1,2,0.001462,0.000543,0.000326,0.000691,0.000349,0.000513,0.000588,0.000343,4.484662576687117,1.0,2.4863945578231292,4.189111747851003,2.84990253411306,2.1157742402315485
7,email-Enron.gr,4,2,3,4,3,2,1,2,0.002028,0.00057,0.000343,0.001014,0.000347,0.000458,0.000613,0.000354,5.912536443148688,1.0,3.30831973898858,5.844380403458213,4.427947598253275,2.0
8,ca-AstroPh.txt.gr,4,2,3,4,3,2,1,2,0.001594,0.000466,0.000322,0.00094,0.000318,0.000437,0.000567,0.000361,4.950310559006211,1.0,2.8112874779541444,5.012578616352202,3.6475972540045767,1.695744680851064
9,loc-brightkite_edges.txt,4,3,3,4,3,3,1,2,0.003259,0.000976,0.000484,0.001519,0.000461,0.000847,0.000922,0.000495,6.733471074380166,0.9999999999999999,3.53470715835141,7.06941431670282,3.847697756788666,2.1454904542462145
10,soc-Epinions1.txt.gr,4,3,3,4,3,3,1,2,0.004158,0.001287,0.000671,0.001897,0.000635,0.001072,0.001486,0.000686,6.19672131147541,1.0,2.7981157469717366,6.5480314960629915,3.878731343283582,2.1918819188191883
11,com-dblp.ungraph.txt.gr,5,3,5,5,5,3,1,4,0.010118,0.00294,0.002616,0.005567,0.001978,0.002772,0.008625,0.00273,3.8677370030581044,0.9999999999999999,1.1731014492753622,5.115267947421638,3.65007215007215,1.817495958325849
12,com-youtube.ungraph.txt.gr,5,3,5,5,6,3,1,4,0.047343,0.013457,0.013229,0.018902,0.012408,0.012638,0.025568,0.013885,3.578728550910878,1.0,1.8516505006257824,3.8155222437137333,3.7460832410191487,2.504655592000847
13,amazon0601.txt.pr,5,3,4,5,4,3,1,2,0.03366,0.007361,0.004421,0.012968,0.004358,0.007048,0.00852,0.004666,7.613662067405565,1.0,3.950704225352113,7.723726480036715,4.775822928490352,2.5956199876619372
14,soc-LiveJournal1.txt,4,3,5,4,5,3,1,4,0.93299,0.335185,0.440631,0.478365,0.267297,0.333276,0.205326,0.393386,2.1173952808585867,1.0,4.543944751273584,3.4904619206350986,2.7994515056589733,1.9503726234151748
15,higgs-social_network.edgelist,4,3,4,4,4,3,1,2,0.166189,0.050429,0.03288,0.05422,0.032869,0.049648,0.026018,0.02985,5.0544099756691,1.0,6.387462525943578,5.056101493808756,3.3473453109893656,3.0650866838804873
16,com-orkut.ungraph.txt.gr,4,3,3,3,3,3,1,2,1.14768,0.544578,0.391256,0.463787,0.317366,0.578653,0.261623,0.316688,2.93332242828225,0.9999999999999999,4.3867702763136265,3.616266392745285,1.9833648144915867,2.4745842380230583
17,road_usa.mtx,14,3,5,14,2355,5,1,4,2.05705,0.148987,0.1785,0.697689,32.4428,0.173639,0.172068,0.127706,11.524089635854342,1.0,11.954866680614641,0.06340543972776702,11.846704945317583,2.948376712260047
18,kmer_A2a.mtx,11,3,5,11,237,6,1,4,21.2006,2.06464,2.59361,8.56305,66.5475,2.90621,2.08708,2.13251,8.174166509228451,1.0,10.15801981716082,0.3185784589954544,7.294930510871547,2.475823450756448
19,kmer_V1r.mtx,10,3,5,10,169,6,1,4,20.2655,2.21441,2.57039,7.05896,42.1645,2.46298,2.83634,1.68745,7.884212123452083,1.0,7.144947361740836,0.48062943945736347,8.228040828589757,2.8708903294536308
20,uk-2002.mtx,7,3,5,7,16,4,1,4,2.23481,0.404941,0.49833,0.826702,1.01242,0.467929,0.37965,0.435052,4.4845985591876865,1.0,5.886500724351377,2.207394164477193,4.775959600708655,2.7032836499730255
21,delaunay_n10.mtx,5,3,5,5,6,3,1,4,0.000419,0.000138,0.000138,0.000138,0.00012,0.00012,0.000112,0.000135,3.036231884057971,0.9999999999999999,3.741071428571429,3.4916666666666667,3.4916666666666667,3.036231884057971
22,delaunay_n11.mtx,6,3,5,6,6,3,1,4,0.000579,0.000129,0.000141,0.000163,0.000128,0.000123,0.000117,0.000131,4.106382978723404,1.0,4.948717948717949,4.5234375,4.707317073170731,3.5521472392638036
23,delaunay_n12.mtx,7,3,5,7,10,3,1,4,0.00081,0.000193,0.000164,0.000263,0.000207,0.000146,0.00017,0.000149,4.939024390243902,0.9999999999999999,4.76470588235294,3.9130434782608696,5.547945205479452,3.079847908745247
24,delaunay_n13.mtx,8,3,7,8,11,3,1,4,0.001354,0.000192,0.000239,0.000372,0.000272,0.000177,0.000192,0.000174,5.665271966527197,1.0,7.052083333333333,4.977941176470588,7.649717514124294,3.6397849462365595
25,delaunay_n14.mtx,8,3,7,8,10,3,1,4,0.001637,0.000265,0.000322,0.000581,0.000351,0.000233,0.000291,0.000231,5.083850931677018,1.0,5.625429553264604,4.663817663817664,7.025751072961374,2.8175559380378656
26,delaunay_n15.mtx,8,3,5,8,9,3,1,4,0.002658,0.000367,0.000388,0.000977,0.000476,0.000308,0.000417,0.000395,6.850515463917526,1.0,6.374100719424461,5.584033613445378,8.629870129870131,2.7205731832139204
27,delaunay_n16.mtx,8,3,5,8,9,3,1,4,0.004437,0.000639,0.000656,0.001765,0.000801,0.000532,0.000911,0.000547,6.763719512195121,1.0,4.870472008781558,5.53932584269663,8.340225563909774,2.513881019830028
28,delaunay_n17.mtx,9,3,5,9,11,3,1,4,0.008107,0.001104,0.001078,0.003083,0.00145,0.000876,0.001168,0.000857,7.520408163265306,1.0,6.9409246575342465,5.591034482758621,9.254566210045661,2.629581576386636
29,delaunay_n18.mtx,9,3,5,9,12,3,1,4,0.010193,0.002,0.002319,0.004288,0.002844,0.001713,0.002306,0.001927,4.395429064251833,1.0,4.420208152645274,3.5840365682137834,5.950379451255109,2.377098880597015
30,delaunay_n19.mtx,10,3,5,10,12,3,1,4,0.023713,0.00352,0.003885,0.008072,0.005044,0.003348,0.003519,0.003251,6.103732303732303,0.9999999999999999,6.738562091503268,4.701229183187946,7.082735961768221,2.937685827552032
31,delaunay_n20.mtx,10,3,5,10,13,3,1,4,0.065006,0.007522,0.008959,0.016601,0.011351,0.006405,0.008697,0.007416,7.255943743721398,1.0,7.474531447625617,5.726896308695269,10.149258391881341,3.9157882055297866
32,delaunay_n21.mtx,11,3,5,11,14,3,1,4,0.130064,0.013352,0.016074,0.036573,0.027597,0.012417,0.014322,0.014709,8.091576458877691,1.0,9.081413210445469,4.712976048121173,10.474671820890716,3.5562846908921886
33,delaunay_n22.mtx,11,3,7,11,13,3,1,4,0.479547,0.033068,0.051573,0.101849,0.060707,0.033303,0.034526,0.035261,9.298411959746378,1.0,13.889445635173493,7.89936910076268,14.399513557337178,4.708411471884849
34,delaunay_n23.mtx,12,3,5,12,12,3,1,4,0.817424,0.066589,0.076575,0.226735,0.10756,0.063211,0.072145,0.070462,10.674815540319948,1.0,11.330293159609122,7.599702491632578,12.931673284713103,3.6051954925353393
35,delaunay_n24.mtx,12,3,5,12,13,3,1,4,1.78169,0.120783,0.134958,0.387679,0.223496,0.110614,0.135146,0.126724,13.201810933771988,1.0,13.183446050937505,7.971910011812292,16.107273943623774,4.595786720456872
