10,com-Youtube,6.0,1.0,5.0,6.0,3.0,2.0,5.0,8.0,8.0,0.060494,0.023795,0.021103,0.015363,0.016949,0.014207,0.025644,0.06234,0.061111,1.0,0.7219521404634918,0.7698037242073479
11,amazon0601,5.0,1.0,3.0,4.0,3.0,2.0,4.0,9.0,9.0,0.042455,0.015806,0.010743,0.00855,0.014303,0.01132,0.021985,0.059419,0.059504,1.0,0.9703881937760668,0.9899036180065783
12,higgs-twitter,4.0,1.0,3.0,4.0,3.0,2.0,4.0,7.0,7.0,0.14519,0.033434,0.058072,0.052654,0.079592,0.063832,0.122067,0.209716,0.209558,1.0,0.7145020952893855,0.7134814466254369
13,wikipedia-20051105,4.0,1.0,5.0,9.0,3.0,2.0,4.0,9.0,9.0,0.243934,0.063793,0.168447,0.18728,0.113568,0.08803,0.198903,0.444854,0.451973,1.0,0.6923172290144767,0.6928392139646303
14,road_usa,17.0,1.0,5.0,3147.0,5.0,4.0,9.0,23.0,23.0,2.43522,0.218205,0.207252,66.7625,0.22375,0.197975,0.473388,1.34664,1.61422,1.0,0.548346198977642,0.5397092304186313
15,soc-LiveJournal1,4.0,1.0,5.0,5.0,3.0,3.0,4.0,8.0,8.0,0.805869,0.216542,0.489441,0.300592,0.374911,0.402219,0.644701,1.24848,1.23235,1.0,1.8083674924255926,1.5086047750616398
16,com-Orkut,3.0,1.0,3.0,3.0,2.0,2.0,3.0,7.0,7.0,0.920847,0.253312,0.45399,0.296657,0.411679,0.402351,0.877229,1.72541,1.75235,1.0,0.6454801038062283,0.6539286728607944
17,kmer_A2a,14.0,1.0,5.0,232.0,6.0,4.0,10.0,17.0,17.0,29.5909,2.60791,3.12387,80.9632,3.93398,3.11049,6.10487,15.0135,14.9772,1.0,0.5336974979859859,0.5254926241903729
18,kmer_V1r,17.0,1.0,5.0,151.0,6.0,3.0,9.0,16.0,16.0,32.2714,3.19624,3.2149,24.883,2.43117,1.80941,4.53445,12.4946,12.4518,1.0,1.970952809138442,1.9757297759260743
19,uk-2002,13.0,1.0,5.0,16.0,4.0,3.0,7.0,11.0,11.0,5.03138,0.535755,0.81074,1.71533,0.722119,0.569116,2.91268,5.34586,4.77113,1.0,2.5828277816016523,2.5917056168586066
20,delaunay_n10,5.0,1.0,3.0,5.0,3.0,2.0,4.0,10.0,10.0,0.000478,0.000128,9.3e-05,9.2e-05,0.000152,0.000104,0.000132,0.000398,0.000406,1.0,0.9411731695180945,1.054546826433151
21,delaunay_n11,6.0,1.0,5.0,6.0,3.0,2.0,5.0,10.0,10.0,0.000566,0.000157,0.000138,0.000133,0.000125,0.000106,0.000186,0.000469,0.000513,1.0,1.2010050251256281,1.1773399014778325
22,delaunay_n12,6.0,1.0,5.0,7.0,3.0,2.0,5.0,11.0,11.0,0.000706,0.000279,0.000161,0.000156,0.000136,0.000113,0.000238,0.000776,0.000768,1.0,1.20682302771855,1.1033138401559452
23,delaunay_n13,7.0,1.0,5.0,8.0,3.0,2.0,5.0,12.0,12.0,0.001113,0.000466,0.000229,0.000255,0.000171,0.000149,0.000357,0.001435,0.001437,1.0,0.9097938144329897,0.9192708333333334
24,delaunay_n14,7.0,1.0,5.0,10.0,3.0,2.0,5.0,13.0,13.0,0.001559,0.00078,0.000327,0.00043,0.000271,0.000224,0.000678,0.002214,0.002226,1.0,0.775609756097561,0.7745302713987474
25,delaunay_n15,7.0,1.0,5.0,8.0,3.0,2.0,5.0,13.0,13.0,0.002613,0.001273,0.000531,0.000581,0.000424,0.000393,0.001155,0.003977,0.003793,0.9999999999999999,0.7041553748870822,0.7003593890386344
26,delaunay_n16,7.0,1.0,5.0,11.0,3.0,2.0,5.0,14.0,14.0,0.004774,0.002541,0.001036,0.001314,0.000936,0.000737,0.001589,0.006663,0.00608,0.9999999999999999,0.6570279104852905,0.688900606380174
27,delaunay_n17,8.0,1.0,5.0,9.0,3.0,2.0,5.0,14.0,14.0,0.009355,0.004834,0.001641,0.001918,0.001241,0.001064,0.00267,0.011985,0.011005,0.9999999999999999,0.7164940717394567,0.7851973684210525
28,delaunay_n18,8.0,1.0,5.0,11.0,3.0,2.0,5.0,15.0,15.0,0.01165,0.008876,0.003212,0.004292,0.002202,0.001897,0.005043,0.021354,0.019521,1.0,0.7805590321234877,0.8500681508405272
29,delaunay_n19,9.0,1.0,5.0,11.0,3.0,2.0,5.0,15.0,15.0,0.024551,0.016072,0.004929,0.007913,0.003856,0.003285,0.008882,0.041068,0.037746,1.0,0.5455652336798726,0.5967931970698223
30,delaunay_n20,9.0,1.0,5.0,12.0,3.0,2.0,6.0,16.0,16.0,0.055024,0.031787,0.009494,0.014254,0.00788,0.006567,0.028439,0.087638,0.088005,0.9999999999999999,0.5978133826823804,0.6504265352620145
31,delaunay_n21,9.0,1.0,5.0,12.0,3.0,2.0,5.0,17.0,17.0,0.129127,0.059427,0.022399,0.035939,0.017305,0.015397,0.041248,0.162715,0.164248,1.0,0.6278554964741323,0.6252372024316801
32,delaunay_n22,9.0,1.0,5.0,12.0,3.0,2.0,6.0,17.0,17.0,0.279881,0.104789,0.052812,0.077677,0.035536,0.03032,0.107163,0.326807,0.327004,1.0,0.7935777279292013,0.7861709122789927
33,delaunay_n23,10.0,1.0,5.0,11.0,3.0,3.0,6.0,18.0,18.0,0.705789,0.224829,0.128807,0.215616,0.096314,0.09403,0.238399,0.718033,0.710205,1.0,0.8564106643982533,0.8558947291164634
34,delaunay_n24,10.0,1.0,5.0,16.0,3.0,3.0,6.0,18.0,18.0,1.57408,0.478234,0.278149,0.623355,0.214439,0.208774,0.532739,1.55626,1.54037,1.0,0.9829478589424162,0.993782077005935
35,,,,,,,,,,,,,,,,,,,,1.0,1.0114505288319433,1.0218843524607724
