,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3
24,delaunay_n14,7.0,1.0,5.0,10.0,3.0,2.0,10.0,13.0,13.0,0.001908,0.000729,0.000341,0.00043,0.000253,0.000231,0.001337,0.002315,0.002311,1.0,1.5194444444444444,0.7864845434938892
25,delaunay_n15,7.0,1.0,5.0,8.0,3.0,2.0,10.0,13.0,13.0,0.002962,0.001233,0.000548,0.000558,0.000386,0.00034,0.002298,0.004028,0.004719,1.0,1.4270755422587884,0.8256166161834703
26,delaunay_n16,7.0,1.0,5.0,12.0,3.0,2.0,10.0,14.0,14.0,0.00459,0.002641,0.000962,0.001426,0.000771,0.000645,0.003358,0.007847,0.006137,1.0,1.2889469103568318,0.6276753549480821
27,delaunay_n17,8.0,1.0,5.0,9.0,3.0,2.0,11.0,14.0,14.0,0.009637,0.004659,0.001656,0.001982,0.001191,0.001101,0.007918,0.012006,0.010858,1.0,1.3668850506253722,0.7479224376731303
28,delaunay_n18,8.0,1.0,5.0,11.0,3.0,2.0,11.0,15.0,15.0,0.012563,0.00915,0.00344,0.004539,0.002781,0.002249,0.011682,0.021024,0.018947,1.0,1.2171002778479414,0.8875483514459386
29,delaunay_n19,9.0,1.0,5.0,11.0,3.0,2.0,12.0,15.0,15.0,0.025564,0.015142,0.00518,0.007323,0.003834,0.003439,0.027244,0.038542,0.036893,1.0,1.0754151686355076,0.6630601150577928
30,delaunay_n20,9.0,1.0,5.0,12.0,3.0,2.0,12.0,16.0,16.0,0.054121,0.030824,0.009711,0.014631,0.007923,0.00667,0.060331,0.089531,0.088754,0.9999999999999999,0.9383350462487152,0.6929227766785027
31,delaunay_n21,9.0,1.0,5.0,13.0,3.0,2.0,13.0,17.0,17.0,0.129467,0.058161,0.025503,0.048569,0.018379,0.015388,0.111025,0.163306,0.16389,1.0,0.8970678424027447,0.6097866011672713
32,delaunay_n22,9.0,1.0,5.0,12.0,3.0,2.0,13.0,17.0,17.0,0.42011,0.093661,0.070472,0.12135,0.05292,0.043756,0.229157,0.329753,0.327567,1.0,1.1661067327178565,0.7899627799133565
33,delaunay_n23,10.0,1.0,5.0,12.0,3.0,3.0,14.0,18.0,18.0,0.676806,0.235006,0.107694,0.1769,0.074729,0.077758,0.466887,0.683233,0.667466,1.0,1.8332846040051143,1.282516248584259
34,delaunay_n24,10.0,1.0,5.0,16.0,3.0,3.0,14.0,18.0,18.0,1.54673,0.466397,0.267479,0.610674,0.200517,0.20305,1.06739,1.52886,1.483,1.0,1.4496141464637056,1.01399322212667
35,,,,,,,,,,,,,,,,,,,,1.0,1.449076719849352,1.0429737019554957
