21,delaunay_n11,6.0,1.0,5.0,6.0,3.0,2.0,8.0,10.0,10.0,0.000564,0.000175,0.000159,0.000136,0.000134,0.000107,0.00034,0.000379,0.000503,0.9999999999999999,1.7061068702290076,1.134517766497462
22,delaunay_n12,6.0,1.0,5.0,8.0,3.0,2.0,8.0,11.0,11.0,0.000699,0.000288,0.000181,0.000201,0.000149,0.000129,0.000468,0.000567,0.000764,1.0,1.6588235294117648,1.121272365805169
23,delaunay_n13,7.0,1.0,5.0,8.0,3.0,2.0,9.0,12.0,12.0,0.001052,0.000426,0.000349,0.000256,0.000183,0.000152,0.000788,0.000925,0.00131,1.0,1.4935897435897434,0.9149214659685864
24,delaunay_n14,7.0,1.0,5.0,10.0,3.0,2.0,10.0,13.0,13.0,0.001579,0.000762,0.00035,0.00044,0.000259,0.000239,0.001359,0.0016,0.002259,1.0,1.3350253807106598,0.8030534351145038
25,delaunay_n15,7.0,1.0,5.0,8.0,3.0,2.0,10.0,13.0,13.0,0.002736,0.001294,0.000549,0.000562,0.000417,0.000361,0.002275,0.002818,0.003917,1.0,1.1618837380426785,0.6989818503762727
26,delaunay_n16,7.0,1.0,5.0,11.0,3.0,2.0,10.0,14.0,14.0,0.00459,0.002499,0.000935,0.001401,0.000815,0.000682,0.003484,0.004304,0.006416,1.0,1.2026373626373625,0.6984937452131733
27,delaunay_n17,8.0,1.0,5.0,10.0,3.0,2.0,11.0,14.0,14.0,0.009697,0.004804,0.001654,0.002042,0.001313,0.001056,0.0065,0.007441,0.011265,1.0,1.317451205510907,0.7153990024937656
28,delaunay_n18,8.0,1.0,5.0,11.0,3.0,2.0,11.0,15.0,15.0,0.011871,0.008792,0.003497,0.004397,0.002504,0.002245,0.010664,0.013352,0.019322,1.0,1.4918461538461538,0.8608078118064804
29,delaunay_n19,9.0,1.0,5.0,11.0,3.0,2.0,12.0,15.0,15.0,0.026584,0.015573,0.004706,0.007229,0.003564,0.003091,0.027718,0.025235,0.037258,0.9999999999999999,1.113184546136534,0.6143773936445504
30,delaunay_n20,9.0,1.0,5.0,12.0,3.0,2.0,12.0,16.0,16.0,0.058311,0.03194,0.00948,0.015334,0.007726,0.006477,0.10979,0.137808,0.141915,1.0,0.9590879572840753,0.7135111922271726
31,delaunay_n21,9.0,1.0,5.0,12.0,3.0,2.0,13.0,17.0,17.0,0.103288,0.062896,0.024973,0.035761,0.01486,0.012779,0.144324,0.17765,0.193989,1.0,0.5311139448037162,0.4108867984356833
32,delaunay_n22,9.0,1.0,5.0,11.0,3.0,2.0,13.0,17.0,17.0,0.304421,0.103092,0.058462,0.085467,0.040235,0.034004,0.262096,0.325999,0.357103,1.0,0.7156675258446275,0.5324425611761492
33,delaunay_n23,10.0,1.0,5.0,12.0,3.0,3.0,14.0,18.0,18.0,0.659502,0.220977,0.114322,0.194324,0.082016,0.081499,0.534663,0.629756,0.725647,1.0,1.1614866308528173,0.8524739360912678
34,delaunay_n24,10.0,1.0,5.0,16.0,3.0,3.0,14.0,18.0,18.0,1.37154,0.492837,0.229357,0.513053,0.166211,0.167754,1.0823,1.28801,1.44501,1.0,1.2334910027437844,0.9088468635576251
35,,,,,,,,,,,,,,,,,,,,1.0,1.2672456804952417,0.9491560612037286
