,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6
0,ca-GrQc.txt.pr,6,1,6,6,7,4,1,4,0.001861,0.008674,0.000194,0.000354,0.000194,0.000169,0.000348,0.000349,9.592783505154639,1.0,5.347701149425288,9.592783505154639,11.011834319526628,5.257062146892656
1,ca-HepTh.txt.pr,6,1,7,6,8,5,1,4,0.000917,0.006603,0.00025,0.00047,0.000259,0.000264,0.000602,0.000474,3.6679999999999997,1.0,1.5232558139534882,3.5405405405405403,3.473484848484848,1.9510638297872342
2,as-caida20071105.txt.pr,6,1,5,5,5,4,1,4,0.001345,0.006683,0.000213,0.000607,0.000209,0.000292,0.000807,0.000674,6.314553990610329,1.0,1.6666666666666665,6.435406698564593,4.606164383561644,2.215815485996705
3,facebook_combined.txt.pr,6,1,5,6,5,4,1,4,0.000822,0.001598,0.000311,0.00087,0.00058,0.00063,0.000454,0.001151,2.6430868167202575,1.0,1.81057268722467,1.4172413793103449,1.3047619047619048,0.9448275862068966
4,ca-CondMat.txt.pr,6,1,6,6,7,5,1,4,0.001681,0.018689,0.000423,0.00094,0.000456,0.000546,0.001288,0.00121,3.973995271867613,1.0,1.3051242236024845,3.6864035087719293,3.0787545787545785,1.7882978723404257
5,ca-HepPh.txt.pr,6,1,6,6,7,4,1,4,0.001264,0.006189,0.000486,0.000723,0.000512,0.000432,0.001024,0.001063,2.60082304526749,1.0,1.234375,2.46875,2.9259259259259256,1.748271092669433
6,ca-AstroPh.txt.pr,6,1,6,6,5,4,1,4,0.001707,0.009675,0.000472,0.000974,0.000424,0.000477,0.000956,0.001256,3.6165254237288136,1.0,1.7855648535564854,4.025943396226415,3.578616352201258,1.7525667351129361
7,email-Enron.gr.pr,6,1,6,6,7,4,1,4,0.002219,0.029259,0.000503,0.001336,0.000745,0.000459,0.000963,0.001651,4.411530815109344,1.0,2.304257528556594,2.978523489932886,4.83442265795207,1.660928143712575
8,loc-brightkite_edges.txt.pr,6,1,7,6,8,5,1,4,0.003196,0.033281,0.000723,0.001494,0.000707,0.00083,0.001441,0.00183,4.4204702627939145,1.0,2.2179042331714087,4.520509193776521,3.850602409638554,2.139223560910308
9,soc-Epinions1.txt.pr,6,1,6,6,7,4,1,4,0.004499,0.018705,0.000738,0.002126,0.000894,0.000927,0.001453,0.002255,6.096205962059621,1.0,3.0963523743977976,5.032438478747204,4.853290183387271,2.11618062088429
10,amazon0601.txt.pr,6,1,5,6,5,4,1,3,0.03148,0.102293,0.004248,0.012576,0.003803,0.006265,0.008139,0.008586,7.410546139359699,1.0,3.867797026661752,8.277675519326847,5.024740622505986,2.503180661577608
11,com-youtube.ungraph.txt.pr,6,1,6,6,6,4,1,4,0.046287,0.242754,0.011455,0.019472,0.00953,0.0128,0.025623,0.020284,4.040768223483195,1.0,1.8064629434492447,4.85697796432319,3.616171875,2.3771055875102713
12,soc-LiveJournal1.txt,5,1,6,5,6,4,1,4,0.964403,5.18127,0.306831,0.509809,0.263611,0.335599,0.196127,0.440553,3.1431080953358688,0.9999999999999999,4.917237300320711,3.658432311246496,2.8736766200137667,1.8916947327332396
13,delaunay_n10.mtx.pr,7,1,6,7,7,4,1,4,0.000493,0.000857,0.000124,0.000233,0.000119,0.000155,0.000172,0.000265,3.9758064516129026,1.0,2.866279069767441,4.142857142857142,3.1806451612903226,2.11587982832618
14,delaunay_n11.mtx.pr,8,1,6,8,9,4,1,4,0.0008,0.002856,0.000128,0.000227,0.000172,0.000134,0.000174,0.000246,6.25,1.0,4.597701149425288,4.651162790697675,5.970149253731344,3.5242290748898686
15,delaunay_n12.mtx.pr,8,1,6,8,10,4,1,4,0.000784,0.001935,0.000153,0.000303,0.000226,0.000157,0.00024,0.000294,5.124183006535947,1.0,3.2666666666666666,3.4690265486725664,4.993630573248407,2.5874587458745872
16,delaunay_n13.mtx.pr,8,1,7,8,13,4,1,4,0.001188,0.00386,0.000246,0.000478,0.000396,0.000189,0.000373,0.000468,4.829268292682927,1.0,3.1849865951742626,3.0000000000000004,6.285714285714286,2.485355648535565
17,delaunay_n14.mtx.pr,9,1,7,9,16,4,1,4,0.001729,0.005725,0.000331,0.00084,0.000672,0.000268,0.000581,0.000675,5.22356495468278,1.0,2.9759036144578315,2.5729166666666665,6.451492537313433,2.058333333333333
18,delaunay_n15.mtx.pr,10,1,7,10,19,4,1,4,0.002937,0.00872,0.000522,0.001533,0.001223,0.000387,0.001077,0.001119,5.626436781609195,1.0,2.727019498607242,2.4014717906786593,7.589147286821706,1.9158512720156553
19,delaunay_n16.mtx.pr,10,1,7,10,22,4,1,4,0.006621,0.016112,0.000882,0.003067,0.002104,0.00067,0.001932,0.001887,7.506802721088436,1.0,3.4270186335403734,3.1468631178707223,9.882089552238806,2.158787088359961
20,delaunay_n17.mtx.pr,10,1,7,10,32,4,1,4,0.008917,0.02773,0.001579,0.004992,0.004823,0.001188,0.003429,0.003551,5.647245091830272,1.0,2.600466608340624,1.8488492639436036,7.505892255892255,1.7862580128205128
21,delaunay_n18.mtx.pr,11,1,7,11,45,4,1,4,0.012735,0.051328,0.004231,0.009293,0.013055,0.002222,0.006303,0.007162,3.0099267312692035,0.9999999999999999,2.0204664445502143,0.9754883186518575,5.731323132313231,1.3703863122780588
22,delaunay_n19.mtx.pr,12,1,7,12,58,4,1,4,0.038584,0.09667,0.005361,0.017783,0.02952,0.005337,0.009948,0.014252,7.197164708076851,1.0,3.8785685564937675,1.3070460704607045,7.229529698332397,2.16971264690997
