,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6
0,ca-GrQc.txt.gr,6,5,5,6,4,4,1,3,0.00172,0.000221,0.00021,0.000531,0.000171,0.00026,0.000285,0.000163,8.19047619047619,1.0,6.035087719298246,10.058479532163743,6.615384615384616,3.2391713747645947
1,ca-HepTh.txt.gr,6,4,5,5,4,4,1,3,0.000951,0.000157,0.000179,0.000374,0.000153,0.000225,0.000383,0.000167,5.312849162011174,0.9999999999999999,2.4830287206266317,6.215686274509804,4.226666666666667,2.5427807486631018
2,facebook_combined.txt,5,5,6,4,6,4,1,5,0.000631,0.000358,0.000242,0.00035,0.000395,0.000371,0.000273,0.000282,2.607438016528926,1.0,2.311355311355311,1.5974683544303796,1.7008086253369272,1.8028571428571432
3,wiki,5,4,4,5,4,4,1,3,0.000948,0.000219,0.000202,0.000507,0.00023,0.000331,0.000334,0.000224,4.693069306930693,1.0,2.838323353293413,4.121739130434783,2.8640483383685797,1.8698224852071006
4,as-caida20071105.txt.gr,5,4,4,5,4,4,1,3,0.001405,0.000231,0.000227,0.00069,0.000198,0.000338,0.000549,0.000218,6.189427312775331,1.0,2.5591985428051003,7.095959595959597,4.156804733727811,2.036231884057971
5,ca-CondMat.txt.gr,6,4,4,5,4,4,1,3,0.001856,0.000276,0.000263,0.000859,0.000246,0.000414,0.000627,0.000357,7.057034220532319,0.9999999999999999,2.9601275917065393,7.544715447154471,4.483091787439614,2.1606519208381845
6,ca-HepPh.txt.gr,6,4,4,5,4,4,1,3,0.001376,0.000305,0.000298,0.000734,0.000315,0.000489,0.00059,0.000326,4.617449664429531,1.0,2.3322033898305086,4.368253968253968,2.813905930470348,1.8746594005449593
7,email-Enron.gr,5,4,4,5,4,3,1,3,0.002081,0.000386,0.000325,0.001112,0.000335,0.000445,0.000624,0.000347,6.403076923076924,1.0,3.3349358974358974,6.2119402985074625,4.676404494382022,1.8714028776978417
8,ca-AstroPh.txt.gr,5,4,4,5,4,3,1,3,0.001634,0.0003,0.000306,0.001028,0.0003,0.000404,0.000574,0.000336,5.339869281045751,1.0,2.8466898954703836,5.446666666666667,4.044554455445545,1.5894941634241244
9,loc-brightkite_edges.txt,5,4,4,5,4,4,1,3,0.003203,0.000541,0.000457,0.001628,0.000458,0.000814,0.000966,0.000485,7.00875273522976,1.0,3.3157349896480337,6.99344978165939,3.934889434889435,1.9674447174447176
10,soc-Epinions1.txt.gr,5,4,4,5,4,4,1,3,0.004297,0.000788,0.000654,0.00209,0.000634,0.001068,0.001437,0.00069,6.5703363914373085,1.0,2.9902574808629088,6.777602523659306,4.023408239700375,2.055980861244019
11,com-dblp.ungraph.txt.gr,6,5,6,6,6,4,1,5,0.011205,0.002531,0.002434,0.006428,0.001927,0.002738,0.008593,0.002804,4.6035332785538206,0.9999999999999999,1.3039683463284069,5.8147379346133885,4.092403214024835,1.7431549471064096
12,com-youtube.ungraph.txt.gr,6,5,6,6,8,4,1,5,0.044681,0.011713,0.011332,0.020504,0.013182,0.01247,0.0253,0.013238,3.9429050476526646,1.0,1.7660474308300393,3.3895463510848125,3.5830793905372897,2.179135778384705
13,amazon0601.txt.pr,6,5,5,6,5,4,1,3,0.032824,0.005878,0.004736,0.014505,0.004352,0.006611,0.008427,0.004393,6.930743243243243,1.0,3.895099086270321,7.542279411764706,4.965058236272879,2.2629438124784556
14,soc-LiveJournal1.txt,5,4,4,5,6,4,1,3,0.883864,0.33884,0.346002,0.515361,0.267795,0.335956,0.20987,0.215582,2.554505465286328,1.0,4.211483299185209,3.3005246550533056,2.6308921406374646,1.715038584603802
15,higgs-social_network.edgelist,5,5,5,5,5,4,1,3,0.137833,0.044755,0.034975,0.058625,0.035292,0.052602,0.025117,0.030366,3.940900643316655,1.0,5.487637854839352,3.9055026634931433,2.6202996083799097,2.3510959488272922
16,com-orkut.ungraph.txt.gr,5,3,3,4,4,4,1,3,1.17335,0.323388,0.321249,0.529994,0.32931,0.593649,0.268665,0.325782,3.6524627314014984,1.0,4.367334784955242,3.5630560869697243,1.976504634893683,2.2138929874677826
17,delaunay_n10.mtx,6,5,6,6,8,4,1,3,0.00042,8.1e-05,8e-05,0.000119,0.000105,0.000105,0.000106,6.6e-05,5.249999999999999,1.0,3.9622641509433962,4.0,4.0,3.5294117647058822
18,delaunay_n11.mtx,7,5,6,7,7,4,1,5,0.00055,9.2e-05,9.8e-05,0.000135,9.3e-05,0.000119,0.000119,0.000107,5.612244897959185,1.0,4.621848739495798,5.913978494623657,4.621848739495798,4.074074074074074
19,delaunay_n12.mtx,8,6,7,8,11,4,1,5,0.000786,0.000134,0.000134,0.000217,0.000154,0.000111,0.000163,0.000114,5.865671641791045,1.0,4.822085889570553,5.103896103896104,7.081081081081082,3.622119815668203
20,delaunay_n13.mtx,9,6,7,9,11,4,1,5,0.001319,0.000196,0.000176,0.000369,0.000213,0.000138,0.000217,0.000149,7.4943181818181825,1.0,6.078341013824885,6.192488262910798,9.557971014492754,3.574525745257452
21,delaunay_n14.mtx,9,5,7,9,10,4,1,5,0.001641,0.000229,0.000262,0.00071,0.000288,0.000211,0.000306,0.000212,6.263358778625954,1.0,5.362745098039216,5.697916666666667,7.777251184834124,2.311267605633803
22,delaunay_n15.mtx,9,5,7,9,11,4,1,5,0.002544,0.000354,0.000382,0.001015,0.000473,0.000283,0.000415,0.000309,6.659685863874345,1.0,6.13012048192771,5.3784355179704,8.989399293286219,2.5064039408866994
23,delaunay_n16.mtx,9,6,7,9,11,4,1,5,0.004633,0.000722,0.000635,0.001907,0.000786,0.000506,0.000731,0.000532,7.296062992125983,1.0,6.337893296853625,5.8944020356234095,9.156126482213438,2.429470372312533
24,delaunay_n17.mtx,10,6,7,10,12,4,1,5,0.008306,0.001203,0.001089,0.003343,0.001435,0.000835,0.001163,0.000921,7.627180899908173,1.0,7.141874462596732,5.788153310104528,9.947305389221556,2.4845946754412203
25,delaunay_n18.mtx,10,5,6,10,13,4,1,5,0.010348,0.002069,0.001955,0.004581,0.002796,0.001682,0.002236,0.001858,5.29309462915601,0.9999999999999999,4.627906976744185,3.7010014306151646,6.1521997621878715,2.258895437677363
26,delaunay_n19.mtx,11,6,7,11,12,4,1,5,0.027353,0.004013,0.003878,0.008623,0.005124,0.003137,0.003174,0.003103,7.053378029912325,1.0,8.617832388153747,5.338212334113973,8.719477207523111,3.1720978777687576
27,delaunay_n20.mtx,11,6,7,11,14,4,1,5,0.057752,0.009311,0.009005,0.018996,0.011114,0.006211,0.00773,0.007505,6.413325930038866,0.9999999999999999,7.471151358344113,5.196328954471837,9.298341651907904,3.04021899347231
28,delaunay_n21.mtx,12,6,7,12,15,4,1,5,0.130214,0.016271,0.017137,0.040166,0.027181,0.012147,0.013699,0.014692,7.598412791036938,1.0,9.50536535513541,4.7906258047901105,10.719848522268872,3.241896131056117
