,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,8,9,10,11,12,13,14,15
11,com-youtube.ungraph.txt.pr,6,6.0,6.0,7.0,4.0,1.0,4.0,0.04449,0.2526,0.010914,0.019936,0.011119,0.012769,0.025654,0.020154,1.0,0.17612826603325418,4.076415612974162,2.231641252006421,4.001259106034715,3.484219594330018,1.734232478365947,2.2075022328073834
12,soc-LiveJournal1.txt,5,6.0,5.0,6.0,4.0,1.0,4.0,0.96897,5.32654,0.307978,0.509915,0.270335,0.343366,0.200654,0.447959,1.0,0.1819135874319915,3.1462312243082304,1.9002578861182746,3.584330552832597,2.821974219928589,4.8290589771447365,2.1630774244964384
13,delaunay_n10.mtx.pr,7,6.0,7.0,8.0,4.0,1.0,4.0,0.000535,0.001177,0.000124,0.000209,0.000141,0.000139,0.000174,0.000258,1.0,0.4545454545454545,4.314516129032258,2.5598086124401913,3.794326241134751,3.8489208633093526,3.074712643678161,2.0736434108527133
14,delaunay_n11.mtx.pr,8,6.0,8.0,8.0,4.0,1.0,4.0,0.0006,0.002888,0.000131,0.000222,0.000149,0.00014,0.000172,0.000262,1.0,0.2077562326869806,4.580152671755725,2.7027027027027026,4.026845637583892,4.285714285714286,3.4883720930232553,2.2900763358778624
15,delaunay_n12.mtx.pr,8,6.0,8.0,10.0,4.0,1.0,4.0,0.000787,0.00203,0.000158,0.000312,0.000227,0.000157,0.000252,0.000296,0.9999999999999999,0.38768472906403945,4.981012658227849,2.5224358974358974,3.466960352422908,5.012738853503185,3.123015873015873,2.6587837837837838
16,delaunay_n13.mtx.pr,8,7.0,8.0,13.0,4.0,1.0,4.0,0.00104,0.004034,0.000333,0.000524,0.000389,0.000204,0.000388,0.000494,1.0,0.2578086266732771,3.123123123123123,1.9847328244274807,2.6735218508997427,5.098039215686274,2.6804123711340204,2.1052631578947367
17,delaunay_n14.mtx.pr,9,7.0,9.0,16.0,4.0,1.0,4.0,0.001712,0.005943,0.000349,0.000844,0.000674,0.000281,0.000612,0.000752,1.0,0.2880699983173481,4.9054441260744985,2.028436018957346,2.540059347181009,6.092526690391459,2.7973856209150325,2.276595744680851
18,delaunay_n15.mtx.pr,10,7.0,10.0,19.0,4.0,1.0,4.0,0.003002,0.009057,0.000552,0.001541,0.001211,0.000394,0.001032,0.001154,1.0,0.3314563321188031,5.438405797101449,1.9480856586632056,2.4789430222956232,7.619289340101522,2.908914728682171,2.6013864818024257
19,delaunay_n16.mtx.pr,10,7.0,10.0,23.0,4.0,1.0,4.0,0.005422,0.015621,0.00088,0.003099,0.002122,0.000679,0.001926,0.001879,0.9999999999999999,0.3470968567953396,6.161363636363635,1.749596644078735,2.555136663524976,7.985272459499263,2.815160955347871,2.885577434805748
20,delaunay_n17.mtx.pr,10,7.0,10.0,31.0,4.0,1.0,4.0,0.00885,0.027426,0.001583,0.004985,0.004797,0.001167,0.003407,0.003599,1.0,0.3226865018595494,5.590650663297537,1.7753259779338015,1.8449030644152595,7.583547557840617,2.5975931904901675,2.4590163934426226
21,delaunay_n18.mtx.pr,11,7.0,11.0,44.0,4.0,1.0,4.0,0.012528,0.05215,0.00316,0.008748,0.012513,0.002205,0.005799,0.006419,1.0,0.24023010546500476,3.964556962025316,1.4320987654320987,1.0011987532965716,5.681632653061224,2.1603724780134503,1.95170587318897
22,delaunay_n19.mtx.pr,12,7.0,12.0,57.0,4.0,1.0,4.0,0.03213,0.100149,0.005327,0.01722,0.029542,0.00521,0.010386,0.013,1.0,0.3208219752568673,6.031537450722733,1.8658536585365855,1.087604089093494,6.166986564299424,3.0935875216637783,2.4715384615384615
23,delaunay_n20.mtx.pr,12,7.0,12.0,78.0,4.0,1.0,4.0,0.076001,0.19275,0.011712,0.042541,0.085901,0.011035,0.020906,0.026578,1.0,0.39429831387808045,6.489156420765027,1.7865353423755905,0.8847510506280485,6.88726778432261,3.6353678369845976,2.8595454887500944
24,delaunay_n21.mtx.pr,12,7.0,12.0,98.0,4.0,1.0,4.0,0.184755,0.376603,0.030258,0.129921,0.364666,0.024071,0.036448,0.042009,1.0,0.49058292153806526,6.10598849890938,1.4220564804765972,0.5066416940433164,7.675418553446056,5.069002414398595,4.397986145825895
25,delaunay_n22.mtx.pr,13,7.0,13.0,137.0,4.0,1.0,4.0,0.614595,0.746881,0.063221,0.267627,1.00941,0.054332,0.072205,0.099636,1.0,0.8228820923279613,9.721374226918272,2.296461119393783,0.6088655749398164,11.311842008392844,8.511806661588531,6.1684029868722146
26,delaunay_n23.mtx.pr,13,7.0,13.0,187.0,4.0,1.0,4.0,1.29928,1.45894,0.140816,0.654927,3.4375,0.126183,0.149874,0.21266,1.0,0.8905643823597955,9.226792409953413,1.9838546891485613,0.3779723636363636,10.296791168382429,8.669148751618026,6.109658609987774
27,delaunay_n24.mtx.pr,14,7.0,14.0,259.0,4.0,1.0,4.0,2.57163,2.91983,0.330084,1.58278,11.2255,0.283321,0.32208,0.485293,1.0,0.880746481815722,7.790835060166503,1.6247551775989082,0.22908823660416014,9.076736281461663,7.984444858420268,5.299128567690034
28,road_usa.mtx,15,8.0,15.0,2362.0,6.0,1.0,4.0,1.46731,4.39808,0.180347,0.575284,24.2205,0.1484,0.168956,0.251228,1.0,0.3336251273282887,8.13603774944967,2.550583711697179,0.06058132573646291,9.887533692722371,8.684568763465043,5.840551212444472
29,kmer_V1r.mtx.pr,12,8.0,12.0,162.0,6.0,1.0,4.0,24.0114,95.1303,2.83409,8.94519,38.1893,3.28758,2.87843,3.81218,1.0,0.2524053850350519,8.47234914910959,2.6842806022007357,0.6287467955683921,7.303670176847406,8.341839127579965,6.298600800591786
30,kmer_A2a.mtx.pr,13,8.0,13.0,290.0,7.0,1.0,4.0,32.2624,24729.8,2.7229,8.32708,55.6972,3.14723,2.37625,3.73602,1.0,0.0013045960743718105,11.848543831943882,3.874395346267839,0.5792463534971237,10.251046158050094,13.577022619673855,8.63549980995819
31,uk-2002.mtx.pr,8,,4.98855,,,,,,,,,,,,,,,,,,,,
