,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6
0,ca-GrQc.txt.gr,6,1,4,6,4,4,1,4,0.000732,0.008066,0.000186,0.000519,0.000168,0.000271,0.000281,0.000451,3.9354838709677424,1.0,2.604982206405694,4.357142857142857,2.701107011070111,1.4104046242774566
1,ca-HepTh.txt.gr,6,1,4,5,4,4,1,4,0.000952,0.026822,0.000198,0.00043,0.000166,0.000372,0.000435,0.000639,4.808080808080809,0.9999999999999999,2.188505747126437,5.734939759036145,2.559139784946237,2.213953488372093
2,facebook_combined.txt,5,1,6,4,6,4,1,3,0.000675,0.001031,0.000206,0.000287,0.000406,0.000311,0.000233,0.0004,3.2766990291262137,0.9999999999999999,2.896995708154507,1.66256157635468,2.1704180064308685,2.3519163763066206
3,wiki,5,1,4,5,4,4,1,4,0.000857,0.005853,0.00022,0.000558,0.00025,0.000375,0.000345,0.000583,3.895454545454545,1.0,2.484057971014493,3.428,2.2853333333333334,1.5358422939068102
4,as-caida20071105.txt.gr,5,1,4,5,4,4,1,4,0.001362,0.186422,0.000286,0.000812,0.000286,0.000478,0.000635,0.000893,4.762237762237762,1.0,2.1448818897637794,4.762237762237762,2.8493723849372383,1.6773399014778325
5,ca-CondMat.txt.gr,6,1,4,5,4,3,1,4,0.001864,0.056652,0.000304,0.001009,0.00033,0.000464,0.000754,0.001295,6.131578947368421,1.0,2.4721485411140582,5.648484848484848,4.017241379310344,1.8473736372646186
6,ca-HepPh.txt.gr,6,1,4,5,4,4,1,4,0.001394,0.03926,0.00032,0.00105,0.000435,0.000767,0.000685,0.001399,4.356249999999999,1.0,2.035036496350365,3.2045977011494253,1.8174706649282923,1.3276190476190477
7,email-Enron.gr,5,1,4,5,4,3,1,3,0.002135,0.075426,0.000435,0.00153,0.000502,0.000701,0.000873,0.001375,4.908045977011494,1.0,2.445589919816724,4.252988047808765,3.04564907275321,1.3954248366013073
8,ca-AstroPh.txt.gr,5,1,4,5,4,3,1,3,0.001742,0.037191,0.000393,0.001421,0.000471,0.000653,0.000749,0.001219,4.432569974554707,1.0,2.325767690253672,3.6985138004246285,2.667687595712098,1.2258972554539058
9,loc-brightkite_edges.txt,5,1,4,5,4,4,1,4,0.003181,0.050597,0.000539,0.002298,0.000708,0.001316,0.001374,0.002688,5.9016697588126155,1.0,2.3151382823871907,4.492937853107344,2.417173252279635,1.3842471714534377
10,soc-Epinions1.txt.gr,5,1,4,5,4,4,1,4,0.00416,0.018755,0.000625,0.002117,0.000648,0.001096,0.00151,0.002093,6.656,1.0,2.754966887417218,6.419753086419751,3.795620437956204,1.9650448748228626
11,com-dblp.ungraph.txt.gr,6,1,6,6,6,4,1,4,0.010952,6.02864,0.003798,0.008799,0.00265,0.003831,0.008862,0.008022,2.8836229594523433,0.9999999999999999,1.2358384111938614,4.132830188679246,2.8587836074132076,1.244686896238209
12,com-youtube.ungraph.txt.gr,6,1,6,6,7,4,1,4,0.046536,8.95299,0.014882,0.026316,0.013882,0.014385,0.027209,0.021564,3.1269990592662276,0.9999999999999999,1.7103164394134296,3.3522547183402964,3.235036496350365,1.7683538531691747
13,amazon0601.txt.pr,6,1,5,6,5,4,1,3,0.030786,0.100298,0.004432,0.012034,0.003622,0.006043,0.008041,0.009011,6.94629963898917,0.9999999999999999,3.828628280064669,8.499723909442297,5.094489491974185,2.5582516204088415
14,soc-LiveJournal1.txt,5,1,4,5,6,4,1,4,0.924453,5.40167,0.353032,0.507441,0.261763,0.324806,0.208967,0.46767,2.6186096444514946,1.0,4.423918609158383,3.531641217437147,2.8461697136136648,1.8217940607873624
15,higgs-social_network.edgelist,5,1,5,5,5,4,1,4,0.125762,0.204206,0.041162,0.064412,0.032968,0.050516,0.025745,0.065372,3.0552937175064385,1.0,4.884909691202176,3.814668769716089,2.4895478660226464,1.9524622741104145
16,com-orkut.ungraph.txt.gr,5,1,3,4,4,4,1,4,1.3093,1.03136,0.29212,0.53848,0.250608,0.494105,0.271912,0.715113,4.482062166233055,1.0,4.815160787313542,5.22449403051778,2.6498416328513166,2.431473778041896
17,delaunay_n10.mtx,6,1,6,6,7,4,1,4,0.000386,0.001627,8.8e-05,0.000126,0.000103,0.00011,0.000105,0.000169,4.386363636363637,1.0,3.676190476190476,3.7475728155339807,3.509090909090909,3.0634920634920633
18,delaunay_n11.mtx,7,1,6,7,7,4,1,4,0.000583,0.001287,0.000104,0.000148,0.000111,0.000112,0.000118,0.000178,5.60576923076923,1.0,4.940677966101695,5.2522522522522515,5.205357142857143,3.939189189189189
19,delaunay_n12.mtx,8,1,7,8,10,4,1,4,0.000754,0.001802,0.00015,0.000263,0.000173,0.000139,0.00019,0.000227,5.026666666666667,1.0,3.9684210526315784,4.358381502890173,5.424460431654676,2.8669201520912546
20,delaunay_n13.mtx,9,1,7,9,11,4,1,4,0.001201,0.002929,0.000186,0.000457,0.000229,0.000162,0.000192,0.00024,6.456989247311829,1.0,6.255208333333333,5.244541484716158,7.41358024691358,2.62800875273523
21,delaunay_n14.mtx,9,1,6,9,10,4,1,4,0.001561,0.005018,0.000234,0.000638,0.00031,0.000214,0.000306,0.000332,6.670940170940171,1.0,5.101307189542484,5.0354838709677425,7.294392523364487,2.446708463949843
22,delaunay_n15.mtx,9,1,7,9,10,4,1,4,0.002609,0.008543,0.000393,0.001029,0.000457,0.000317,0.000431,0.000503,6.638676844783715,1.0,6.0533642691415315,5.708971553610504,8.230283911671926,2.535471331389699
23,delaunay_n16.mtx,9,1,6,9,11,4,1,4,0.00468,0.017408,0.000551,0.001892,0.00079,0.000566,0.000774,0.000957,8.493647912885663,0.9999999999999999,6.046511627906977,5.924050632911392,8.268551236749117,2.473572938689218
24,delaunay_n17.mtx,10,1,7,10,11,4,1,4,0.008098,0.027821,0.001087,0.00343,0.001374,0.000858,0.001112,0.001502,7.449862005519778,1.0,7.282374100719425,5.893740902474526,9.438228438228435,2.360932944606414
25,delaunay_n18.mtx,10,1,6,10,13,4,1,4,0.010521,0.051859,0.001947,0.00474,0.002796,0.001727,0.002293,0.002981,5.4036979969183365,1.0,4.588312254688182,3.762875536480687,6.092067168500289,2.219620253164557
26,delaunay_n19.mtx,11,1,7,11,13,4,1,4,0.025125,0.097372,0.003842,0.008684,0.004878,0.002822,0.003387,0.004756,6.539562727745966,1.0,7.41806908768822,5.150676506765067,8.903260099220411,2.8932519576232147
27,delaunay_n20.mtx,11,1,7,11,14,4,1,4,0.060778,0.205797,0.007851,0.018296,0.011026,0.00612,0.007584,0.012038,7.741434212202267,1.0,8.013976793248945,5.512243787411573,9.931045751633988,3.3219282903366856
28,delaunay_n21.mtx,12,1,7,12,15,4,1,4,0.145627,0.391803,0.018104,0.047148,0.026692,0.013247,0.014796,0.02311,8.043912947414938,1.0,9.842322249256556,5.455829462011089,10.993206008907677,3.0887206244167302
29,delaunay_n22.mtx,12,1,7,12,14,4,1,4,0.487922,0.79291,0.041776,0.100842,0.064118,0.03124,0.0316,0.049642,11.679481041746458,1.0,15.440569620253164,7.609750772014101,15.618501920614598,4.8384799984133595
30,delaunay_n23.mtx,13,1,4,13,13,4,1,4,0.773557,1.58683,0.064794,0.215877,0.105771,0.062435,0.067622,0.097947,11.938713461122944,1.0,11.439427996805774,7.313507483147554,12.389797389284858,3.583322910731574
31,delaunay_n24.mtx,13,1,4,13,14,4,1,4,2.13666,3.18135,0.132225,0.419552,0.231663,0.121447,0.133246,0.201018,16.15927396483267,1.0,16.03545322186032,9.223138783491537,17.593353479295494,5.092717946762261
32,road_usa.mtx,15,1,5,15,2360,6,1,4,2.18677,4.66613,0.185798,0.694472,28.4685,0.164815,0.191476,0.280426,11.769610006566271,0.9999999999999999,11.4205957926842,0.07681367125068059,13.268027788732823,3.148823854669447
33,kmer_V1r.mtx,11,1,4,11,171,7,1,4,19.2182,99.462,1.81635,8.20036,27.3822,2.58742,2.88697,3.70114,10.580670025050239,1.0,6.656875547719581,0.70185010700382,7.427553315658068,2.3435800379495535
