,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6
0,ca-GrQc.txt.pr,6,1,6,6,7,4,1,4,0.001846,0.008372,0.000196,0.000342,0.000218,0.000208,0.000303,0.000346,9.418367346938776,1.0,6.092409240924092,8.467889908256879,8.875,5.39766081871345
1,ca-HepTh.txt.pr,6,1,6,6,8,4,1,4,0.000946,0.00659,0.000256,0.000454,0.000273,0.000242,0.00063,0.000488,3.6953125,0.9999999999999999,1.5015873015873016,3.465201465201465,3.909090909090909,2.083700440528635
2,as-caida20071105.txt.pr,6,1,5,5,5,4,1,4,0.001386,0.006486,0.00024,0.000643,0.000221,0.000338,0.000844,0.000661,5.775,1.0,1.6421800947867298,6.271493212669683,4.100591715976332,2.15552099533437
3,facebook_combined.txt.pr,6,1,5,6,5,4,1,4,0.000825,0.001779,0.000276,0.000876,0.000463,0.000649,0.00038,0.001029,2.989130434782609,1.0,2.1710526315789473,1.7818574514038878,1.2711864406779663,0.9417808219178081
4,ca-CondMat.txt.pr,6,1,6,6,7,4,1,4,0.001634,0.017799,0.000382,0.000916,0.000477,0.000411,0.001198,0.001184,4.277486910994765,1.0,1.363939899833055,3.425576519916143,3.975669099756691,1.7838427947598254
5,ca-HepPh.txt.pr,6,1,6,6,6,4,1,4,0.001285,0.006511,0.000424,0.000792,0.000443,0.000398,0.000909,0.001038,3.0306603773584904,1.0,1.4136413641364136,2.9006772009029342,3.2286432160804015,1.6224747474747476
6,ca-AstroPh.txt.pr,6,1,6,6,5,4,1,4,0.001758,0.009536,0.000475,0.001027,0.000376,0.000465,0.001002,0.001218,3.701052631578947,1.0,1.7544910179640718,4.675531914893617,3.7806451612903227,1.711781888997079
7,com-dblp.ungraph.txt.gr.pr,8,1,7,8,10,5,1,4,0.014211,0.080771,0.003806,0.008054,0.003938,0.003634,0.01094,0.010872,3.7338413032054647,1.0,1.2989945155393052,3.6086846114779076,3.9105668684645014,1.764464862180283
8,email-Enron.gr.pr,6,1,6,6,7,4,1,4,0.002214,0.029163,0.000482,0.001238,0.000647,0.000473,0.000827,0.001546,4.593360995850622,1.0,2.677146311970979,3.421947449768161,4.68076109936575,1.7883683360258482
9,loc-brightkite_edges.txt.pr,6,1,7,6,9,5,1,4,0.00322,0.029405,0.000725,0.001498,0.000709,0.000757,0.001388,0.001749,4.4413793103448285,0.9999999999999999,2.319884726224784,4.541607898448519,4.253632760898283,2.1495327102803743
10,soc-Epinions1.txt.pr,6,1,6,6,7,4,1,4,0.004589,0.019247,0.000734,0.001989,0.000772,0.001631,0.001362,0.002263,6.252043596730245,1.0,3.369309838472834,5.944300518134715,2.8136112814224403,2.3071895424836604
11,amazon0601.txt.pr,6,1,5,6,6,4,1,3,0.032979,0.100261,0.004939,0.014075,0.004914,0.006795,0.008373,0.009376,6.677262603765945,1.0,3.938731637405948,6.711233211233211,4.853421633554085,2.3430905861456486
12,com-youtube.ungraph.txt.pr,6,1,6,6,6,4,1,4,0.047209,0.238134,0.011329,0.020393,0.01036,0.013499,0.025361,0.020759,4.167093300379556,1.0,1.8614802255431566,4.556853281853282,3.4972220164456624,2.3149610160349137
